"","Date","Time","Count","Loc","Category","Scientific","CommonName"
"3508","2024/10/22","10-11",18,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3509","2024/10/22","10-11",4,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3510","2024/10/22","10-11",3,"DGS","Raptor","Astur gentilis","Eurasian Goshawk"
"3511","2024/10/22","10-11",3,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"3512","2024/10/22","10-11",2,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3513","2024/10/22","10-11",1,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"3514","2024/10/22","10-11",2,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"3515","2024/10/22","10-11",1,"DGS","Raptor","Falco peregrinus","Peregrine Falcon"
"3516","2024/10/22","11-12",1,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"3517","2024/10/22","11-12",13,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3518","2024/10/22","11-12",1,"DGS","Raptor","Astur gentilis","Eurasian Goshawk"
"3519","2024/10/22","11-12",1,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"3520","2024/10/22","11-12",8,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3521","2024/10/22","11-12",3,"DGS","Raptor","Falco amurensis","Amur Falcon"
"3522","2024/10/22","11-12",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"3523","2024/10/22","11-12",2,"DGS","Raptor","Falco peregrinus","Peregrine Falcon"
"3524","2024/10/22","12-13",2,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"3525","2024/10/22","12-13",3,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3526","2024/10/22","12-13",1,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3527","2024/10/22","12-13",1,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3528","2024/10/22","12-13",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"3529","2024/10/22","12-13",1,"DGS","Raptor","Falco peregrinus","Peregrine Falcon"
"3530","2024/10/22","12-13",1,"DGS","Raptor","Eagles (unidentified)","Unidentified Eagles"
"3531","2024/10/22","12-13",1,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"3532","2024/10/22","13-14",1,"DGS","Raptor","Pandion haliaetus","Osprey"
"3533","2024/10/22","13-14",2,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"3534","2024/10/22","13-14",6,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3535","2024/10/22","13-14",6,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3536","2024/10/22","13-14",2,"DGS","Raptor","Astur gentilis","Eurasian Goshawk"
"3537","2024/10/22","13-14",12,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"3538","2024/10/22","13-14",1,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3539","2024/10/22","13-14",4,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"3540","2024/10/22","13-14",1,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"3541","2024/10/22","14-15",6,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"3542","2024/10/22","14-15",2,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3543","2024/10/22","14-15",3,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3544","2024/10/22","14-15",1,"DGS","Raptor","Astur gentilis","Eurasian Goshawk"
"3545","2024/10/22","14-15",6,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"3546","2024/10/22","14-15",1,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3547","2024/10/22","14-15",2,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"3548","2024/10/22","14-15",4,"DGS","Raptor","Falco amurensis","Amur Falcon"
"3549","2024/10/22","14-15",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"3550","2024/10/22","14-15",2,"DGS","Raptor","Falco peregrinus","Peregrine Falcon"
"3551","2024/10/22","14-15",1,"DGS","Raptor","Falco sp.","Unidentified Falcons"
"3552","2024/10/22","14-15",2,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"3553","2024/10/22","15-16",3,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"3554","2024/10/22","15-16",8,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3555","2024/10/22","15-16",1,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3556","2024/10/22","15-16",1,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3557","2024/10/22","15-16",4,"DGS","Raptor","Falco amurensis","Amur Falcon"
"3558","2024/10/22","15-16",10,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"3559","2024/10/22","15-16",2,"DGS","Raptor","Falco peregrinus","Peregrine Falcon"
"3560","2024/10/22","15-16",1,"DGS","Raptor","Falco sp.","Unidentified Falcons"
"3561","2024/10/22","15-16",1,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"3562","2024/10/22","16-17",11,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"3563","2024/10/22","16-17",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3564","2024/10/22","16-17",2,"DGS","Raptor","Astur gentilis","Eurasian Goshawk"
"3565","2024/10/22","16-17",2,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3566","2024/10/22","16-17",7,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"3567","2024/10/22","16-17",1,"DGS","Raptor","Other Raptors","Other Raptors"
"3568","2024/10/22","16-17",1,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"3569","2024/10/22","16-17",9,"DGS","Else","Delichon dasypus/lagopodum","Asian/Siberian House Martin"
"3570","2024/10/23","Before 7",2,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"3571","2024/10/23","Before 7",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3572","2024/10/23","Before 7",1,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3573","2024/10/23","7-8",7,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3574","2024/10/23","7-8",3,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3575","2024/10/23","7-8",1,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"3576","2024/10/23","7-8",6,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3577","2024/10/23","7-8",1,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"3578","2024/10/23","7-8",1,"DGS","Raptor","Falco amurensis","Amur Falcon"
"3579","2024/10/23","7-8",2,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"3580","2024/10/23","8-9",2,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3581","2024/10/23","8-9",1,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3582","2024/10/23","8-9",7,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3583","2024/10/23","8-9",3,"DGS","Raptor","Eagles (unidentified)","Unidentified Eagles"
"3584","2024/10/23","9-10",3,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3585","2024/10/23","9-10",1,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3586","2024/10/23","9-10",2,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3587","2024/10/23","9-10",1,"DGS","Else","Delichon dasypus/lagopodum","Asian/Siberian House Martin"
"3588","2024/10/23","10-11",2,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3589","2024/10/23","10-11",1,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3590","2024/10/23","10-11",4,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3591","2024/10/23","10-11",1,"DGS","Raptor","Falco amurensis","Amur Falcon"
"3592","2024/10/23","10-11",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"3593","2024/10/23","10-11",1,"DGS","Raptor","Spilornis cheela","Crested Serpent Eagle"
"3594","2024/10/23","11-12",2,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3595","2024/10/23","11-12",3,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3596","2024/10/23","11-12",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"3597","2024/10/23","11-12",1,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"3598","2024/10/23","12-13",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3599","2024/10/23","12-13",1,"DGS","Raptor","Astur gentilis","Eurasian Goshawk"
"3600","2024/10/23","12-13",1,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"3601","2024/10/23","12-13",3,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3602","2024/10/23","13-14",2,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3603","2024/10/23","14-15",1,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3604","2024/10/23","14-15",1,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3605","2024/10/23","14-15",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"3606","2024/10/23","15-16",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"3607","2024/10/23","16-17",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"3608","2024/10/23","16-17",1,"DGS","Raptor","Eagles (unidentified)","Unidentified Eagles"
"3609","2024/10/24","Before 7",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3610","2024/10/24","Before 7",1,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"3611","2024/10/24","Before 7",1,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"3612","2024/10/24","Before 7",1,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"3613","2024/10/24","7-8",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3614","2024/10/24","7-8",3,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3615","2024/10/24","7-8",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"3616","2024/10/24","7-8",1,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"3617","2024/10/24","8-9",1,"DGS","Raptor","Lophospiza trivirgata","Crested Goshawk"
"3618","2024/10/24","8-9",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3619","2024/10/24","8-9",2,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3620","2024/10/24","8-9",1,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"3621","2024/10/24","8-9",2,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3622","2024/10/24","8-9",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"3623","2024/10/24","8-9",1,"DGS","Raptor","Falco peregrinus","Peregrine Falcon"
"3624","2024/10/24","8-9",1,"DGS","Raptor","Falco sp.","Unidentified Falcons"
"3625","2024/10/24","9-10",1,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"3626","2024/10/24","9-10",3,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3627","2024/10/24","9-10",1,"DGS","Raptor","Falco amurensis","Amur Falcon"
"3628","2024/10/24","10-11",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3629","2024/10/24","10-11",1,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"3630","2024/10/24","10-11",1,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"3631","2024/10/24","10-11",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"3632","2024/10/24","10-11",1,"DGS","Raptor","Falco peregrinus","Peregrine Falcon"
"3633","2024/10/24","11-12",3,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3634","2024/10/24","11-12",1,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"3635","2024/10/24","12-13",3,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3636","2024/10/24","12-13",1,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3637","2024/10/24","12-13",2,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"3638","2024/10/24","13-14",1,"DGS","Raptor","Falco amurensis","Amur Falcon"
"3639","2024/10/24","14-15",1,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"3640","2024/10/24","14-15",1,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3641","2024/10/24","15-16",1,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3642","2024/10/24","16-17",1,"DGS","Raptor","Falco amurensis","Amur Falcon"
"3643","2024/10/24","17-17:30",2,"DGS","Raptor","Falco sp.","Unidentified Falcons"
"3644","2024/10/25","Before 7",1,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"3645","2024/10/25","Before 7",3,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"3646","2024/10/25","7-8",1,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"3647","2024/10/25","7-8",3,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3648","2024/10/25","7-8",1,"DGS","Raptor","Astur gentilis","Eurasian Goshawk"
"3649","2024/10/25","7-8",2,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3650","2024/10/25","7-8",2,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"3651","2024/10/25","8-9",1,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"3652","2024/10/25","8-9",2,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3653","2024/10/25","8-9",2,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3654","2024/10/25","8-9",2,"DGS","Raptor","Astur gentilis","Eurasian Goshawk"
"3655","2024/10/25","8-9",2,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3656","2024/10/25","8-9",1,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"3657","2024/10/25","9-10",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3658","2024/10/25","9-10",3,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3659","2024/10/25","9-10",1,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"3660","2024/10/25","9-10",2,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3661","2024/10/25","10-11",2,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"3662","2024/10/25","10-11",1,"DGS","Raptor","Lophospiza trivirgata","Crested Goshawk"
"3663","2024/10/25","10-11",2,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3664","2024/10/25","10-11",2,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3665","2024/10/25","10-11",1,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"3666","2024/10/25","10-11",7,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3667","2024/10/25","10-11",1,"DGS","Raptor","Falco peregrinus","Peregrine Falcon"
"3668","2024/10/25","11-12",2,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"3669","2024/10/25","11-12",3,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3670","2024/10/25","11-12",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"3671","2024/10/25","12-13",1,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3672","2024/10/25","12-13",1,"DGS","Raptor","Falco amurensis","Amur Falcon"
"3673","2024/10/25","15-16",2,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"3674","2024/10/26","11-12",2,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"3675","2024/10/26","11-12",1,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"3676","2024/10/26","12-13",6,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3677","2024/10/26","12-13",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"3678","2024/10/26","12-13",1,"DGS","Raptor","Eagles (unidentified)","Unidentified Eagles"
"3679","2024/10/26","12-13",1,"DGS","Raptor","Falco sp.","Unidentified Falcons"
"3680","2024/10/27","7-8",1,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3681","2024/10/27","7-8",1,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"3682","2024/10/27","7-8",3,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3683","2024/10/27","7-8",1,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"3684","2024/10/27","7-8",3,"DGS","Else","Riparia riparia","Sand Martin"
"3685","2024/10/27","8-9",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3686","2024/10/27","9-10",1,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3687","2024/10/27","9-10",2,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3688","2024/10/27","9-10",2,"DGS","Raptor","Falco peregrinus","Peregrine Falcon"
"3689","2024/10/27","10-11",2,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3690","2024/10/27","11-12",1,"DGS","Raptor","Pandion haliaetus","Osprey"
"3691","2024/10/27","11-12",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3692","2024/10/27","11-12",1,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"3693","2024/10/27","12-13",2,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"3694","2024/10/27","13-14",1,"DGS","Raptor","Pandion haliaetus","Osprey"
"3695","2024/10/27","13-14",3,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3696","2024/10/27","13-14",2,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3697","2024/10/27","13-14",1,"DGS","Raptor","Falco peregrinus","Peregrine Falcon"
"3698","2024/10/27","14-15",2,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"3699","2024/10/27","14-15",2,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"3700","2024/10/27","14-15",1,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3701","2024/10/27","14-15",1,"DGS","Raptor","Astur gentilis","Eurasian Goshawk"
"3702","2024/10/27","14-15",5,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3703","2024/10/27","14-15",5,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"3704","2024/10/27","15-16",1,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"3705","2024/10/27","15-16",1,"DGS","Raptor","Falco amurensis","Amur Falcon"
"3706","2024/10/27","15-16",2,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"3707","2024/10/27","15-16",1,"DGS","Raptor","Falco peregrinus","Peregrine Falcon"
"3708","2024/10/27","16-17",2,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"3709","2024/10/27","16-17",1,"DGS","Raptor","Falco amurensis","Amur Falcon"
"3710","2024/10/27","16-17",1,"DGS","Raptor","Raptors (unidentified)","Unidentified Raptors"
"3711","2025/9/10","Before 6",2,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"3712","2025/9/10","Before 6",1,"DGS","Else","Dendronanthus indicus","Forest Wagtail"
"3713","2023/9/16","6-7",9,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"3714","2023/9/16","6-7",2,"DGS","Else","Dendronanthus indicus","Forest Wagtail"
"3715","2023/9/16","6-7",1,"DGS","Else","Anthus gustavi","Pechora Pipit"
"3716","2023/9/16","6-7",16,"DGS","Else","Spodiopsar cineraceus","White-cheeked Starling"
"3717","2023/9/16","6-7",2,"DGS","Else","Ardea cinerea","Grey Heron"
"3718","2023/9/16","6-7",3,"DGS","Else","Motacilla tschutschensis","Eastern Yellow Wagtail"
"3719","2023/9/16","6-7",1,"DGS","Else","Agropsar sturninus","Daurian Starling"
"3720","2023/9/16","6-7",6,"DGS","Else","Ardea coromanda","Eastern Cattle Egret"
"3721","2023/9/16","6-7",2,"DGS","Else","Pericrocotus cantonensis","Swinhoe's Minivet"
"3722","2023/9/16","6-7",2,"DGS","Else","Lanius cristatus","Brown Shrike"
"3723","2023/9/16","7-8",1,"DGS","Raptor","Lophospiza trivirgata","Crested Goshawk"
"3724","2023/9/16","7-8",4,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"3725","2023/9/16","7-8",2,"DGS","Swift","Aerodramus sp.","Swiftlets"
"3726","2025/9/10","7-8",2,"DGS","Else","Monticola solitarius","Blue Rock Thrush"
"3727","2025/9/10","7-8",3,"DGS","Else","Sturnia sinensis","White-shouldered Starling"
"3728","2025/9/10","7-8",2,"DGS","Else","Agropsar sturninus","Daurian Starling"
"3729","2023/9/16","8-9",13,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"3730","2023/9/16","8-9",1,"DGS","Else","Cuculus canorus","Common Cuckoo"
"3731","2023/9/16","8-9",1,"DGS","Else","Eophona migratoria","Chinese Grosbeak"
"3732","2023/9/16","9-10",3,"DGS","Raptor","Tachyspiza soloensis","Chinese Sparrowhawk"
"3733","2023/9/16","9-10",2,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"3734","2023/9/16","9-10",1,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"3735","2023/9/16","9-10",2,"DGS","Swift","Hirundapus caudacutus","White-throated Needletail"
"3736","2023/9/16","9-10",1,"DGS","Else","Motacilla tschutschensis","Eastern Yellow Wagtail"
"3737","2023/9/16","9-10",2,"DGS","Else","Motacilla cinerea","Grey Wagtail"
"3738","2023/9/16","10-11",1,"DGS","Raptor","Lophospiza trivirgata","Crested Goshawk"
"3739","2023/9/16","10-11",1,"DGS","Raptor","Tachyspiza soloensis","Chinese Sparrowhawk"
"3740","2023/9/16","10-11",4,"DGS","Else","Motacilla cinerea","Grey Wagtail"
"3741","2023/9/16","11-12",1,"DGS","Raptor","Tachyspiza soloensis","Chinese Sparrowhawk"
"3742","2025/9/10","11-12",6,"DGS","Else","Motacilla tschutschensis","Eastern Yellow Wagtail"
"3743","2025/9/10","11-12",8,"DGS","Else","Pericrocotus cantonensis","Swinhoe's Minivet"
"3744","2025/9/10","13-14",1,"DGS","Else","Phylloscopus borealis","Arctic Warbler"
"3745","2023/9/16","14-15",1,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"3746","2023/9/16","14-15",1,"DGS","Swift","Aerodramus sp.","Swiftlets"
"3747","2023/9/16","14-15",1,"DGS","Else","Motacilla cinerea","Grey Wagtail"
